id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,RI,SC,TX,UT,VA,WA,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5281409,0.4941768,8.365085,6.2535703,71.7303714,11.5775683,26.1778507,68.0835496,31.4293784,45.1815165,15.3492161,5.2788421,11.7864158,9.3551372,34.5581059,4.0539737,0.5052364,0.4730118,8.6544426,6.4972931,70.7917467,12.226659,25.9632256,67.5142118,31.2018487,44.4018111,14.3554334,5.315885,11.0389037,9.2499519,33.4848847,3.9129312,0.4803902,0.4497503,8.7519208,6.6066414,70.1868207,12.6146234,25.1215282,67.6942121,31.1408552,44.1992052,14.0534928,4.6845364,11.6938656,9.7877901,33.5116721,3.6884248,0.6739196,0.630307,8.3989675,6.3166202,69.9577063,13.8114504,24.9192952,67.2286771,31.2934329,43.8107821,14.064832,4.36501,11.8806675,9.4208847,34.090911,2.083276,0.5760822,0.5342939,8.1566649,6.1672971,69.5407119,13.4313649,25.4647469,67.942512,31.4382016,43.208139,14.048877,4.3585136,12.3352908,9.9647886,33.318652,2.940524
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5451122,0.608626,8.9348853,5.4058589,33.4910545,24.3480296,30.3616909,67.1734783,34.7471157,45.1184256,17.9097361,7.7304712,11.9353079,9.8776426,32.0356161,2.398524,0.5516566,0.5866074,8.6790733,5.3269393,32.8876109,24.414838,30.4658626,67.5707137,34.858566,44.7753682,18.0865363,7.7703838,11.9736343,9.7860043,31.5972687,2.9069767,0.5199035,0.5664998,8.9059662,5.623921,32.9422308,23.901267,30.9106289,67.8522085,35.3779572,45.6528862,18.8831258,7.8178546,12.3160913,9.4030567,31.996163,2.9069767,0.528059,0.5693649,9.326999,6.0927682,32.7312808,23.3955991,31.0576011,66.2901121,33.6770949,45.1702125,18.3529436,7.3837445,13.061849,9.436624,31.7901835,3.4050179,0.4788751,0.5186078,9.5530194,6.3739256,33.0763916,23.0634994,31.0230595,65.7246569,33.4859065,44.0952976,18.1085887,7.5939243,13.0958727,10.0154789,31.8740771,4.0780142
2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844518,0.8641032,12.3238227,8.9927332,60.7162596,8.7956876,27.6531398,63.4079218,31.0545804,38.5655451,16.1827613,6.1820857,10.3731098,8.3874079,36.407766,6.1363632,0.9261648,0.9512549,12.6574902,9.16118,61.6708608,8.5043953,27.9695238,62.9735524,30.705477,38.3795307,15.9452023,6.2009997,10.3360646,8.1508887,36.7255416,6.6560505,0.9293416,0.9426723,13.0005322,9.4839203,62.3395717,8.4357765,27.894967,62.7668115,30.2919994,38.3444898,15.746743,6.1040734,10.059453,8.03879,36.6699862,6.8690091,0.9431863,0.9539535,13.2385693,9.6774944,63.096123,8.4240107,27.702244,62.2006672,29.9306223,37.9409722,15.4576541,5.9655511,10.4486496,8.2542836,36.5530534,7.1992106,0.9231513,0.9200413,13.6764871,10.0751045,63.7379063,8.5504672,27.8176585,61.6715611,29.8229953,37.8502939,15.4780239,5.9436417,10.6065725,8.3115498,36.9353798,7.6559541
2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5940338,0.5224672,9.5221783,6.5960725,41.6488919,14.9078402,26.5273244,67.0917812,39.2911919,43.2214191,21.3921347,5.4855243,10.2822137,9.4593585,30.8375301,6.2770563,0.6568799,0.5870441,9.6771842,6.7932852,42.5284653,14.8818739,26.9429201,67.1274467,38.831628,43.6452249,21.5114897,5.552679,10.293206,9.5032132,31.3029111,7.5431034,0.595288,0.5625733,9.9644523,7.3236909,43.0224413,14.7030032,27.3147797,67.0488144,38.3067911,43.9233781,21.2305354,5.586983,10.6018915,9.8046202,31.8578395,7.2093023,0.6589146,0.6318308,10.526764,7.5581384,42.77275,14.7131202,27.7217105,67.7508186,38.7618855,43.4439028,21.1285923,5.4972252,10.3166889,9.5571132,31.4204747,8.6202051,0.7079072,0.7079072,11.1791952,8.0517639,43.8555168,14.5179292,27.6768447,66.7965898,37.6857695,42.4478893,20.3259845,5.1805973,11.4088449,9.9143935,32.0780836,10.4710639
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5919635,2.7065826,38.1931238,32.8926875,76.4644594,13.0421951,34.8681422,62.1439718,23.0549991,36.636344,15.1685418,1.9045234,16.8026117,13.4423705,43.4202578,24.7971941,2.4426724,2.545026,36.3506252,31.5211833,75.2430046,13.2891296,34.7804171,61.6604901,22.2293388,36.3788855,14.6593527,1.8362935,17.2212002,13.0756217,42.4993858,24.799135,2.2758463,2.3434995,35.9814628,31.1527958,75.1076631,13.5342038,34.5576371,62.615397,22.6512489,36.7829244,15.1531425,1.8295102,17.2843897,12.7347043,42.6425025,21.7856798,2.0493021,2.0945143,35.006085,30.4189728,74.9763675,13.4572328,35.4391262,63.7895495,23.045247,37.0574912,14.8081511,1.8737686,16.5411629,11.6646445,41.6447608,22.1250776,2.3221043,2.3328078,33.8397199,29.402235,74.0052787,13.257449,34.6006845,65.1509153,23.7260078,36.8859997,15.1229733,1.8175571,15.8152942,10.8547375,38.9573018,23.4495063
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4851125,0.5282687,9.2824693,6.2452579,38.6573413,19.3629472,31.0757979,70.4947076,39.6348616,46.4271657,23.0270753,3.2783684,9.7590452,9.364945,28.8898006,4.887218,0.4929315,0.5541885,8.7362064,5.9573655,37.891584,19.4251586,30.5806296,70.9494007,39.6430006,47.0184289,22.8913138,3.7858035,9.5333866,9.1532177,29.0178637,4.0740741,0.5345584,0.5596686,8.9719334,6.2025799,38.9956173,19.5426598,30.0272907,70.7131726,38.5229876,46.7848615,22.6227312,3.6827805,9.4807351,9.431724,30.8088751,5.2816901,0.5952105,0.6111714,8.9426394,6.2429706,38.2899053,20.0037945,30.2768257,71.1841579,38.5813048,46.9242459,22.8950144,3.633224,9.0182842,9.4965639,31.2739941,3.7671233,0.6343045,0.6618637,9.2184061,6.376216,37.5000186,20.1247104,31.018001,71.8905662,39.1312573,47.0531742,22.2923723,3.8844258,8.6090288,9.0874798,31.7562632,5.208337
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6655942,0.6625767,8.3366141,5.4112567,42.8542685,13.8697061,29.6240329,68.022874,33.4100166,42.6646487,18.660442,14.6772715,9.6617791,8.3104942,37.1926756,3.4156977,0.6863956,0.6814798,8.3868075,5.6147338,42.5753541,14.1846218,29.6579705,68.2203942,33.5154922,43.5193487,18.7025813,14.6264624,9.6051412,8.3859278,37.0573922,4.1727672,0.7300985,0.7250406,8.6930685,5.9471955,42.5020132,13.9779964,29.2617055,67.7323686,33.045481,42.9334207,18.9518767,14.4693472,9.6111253,8.2778193,37.5185963,3.961136,0.7792917,0.7803425,9.0115457,6.1932906,42.7519922,13.4974723,28.8313705,67.4471303,33.0060378,42.6462483,18.9988982,14.3161219,10.3854943,8.3036606,37.5447177,3.5266458,0.7425537,0.7642989,9.1055728,6.1628797,43.6437243,13.5412599,29.7113678,66.7292294,32.5588874,42.5511278,18.8260406,14.1405636,10.6385312,8.3205106,37.7198794,3.171091
2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6469379,1.6674015,29.7892052,25.6708896,45.72082,17.7768286,36.9562334,64.9372239,32.3188336,45.6627642,21.4040527,2.8866011,13.6052626,11.3128522,39.1516663,25.3223775,1.6733874,1.7118996,30.6019524,26.6474879,47.6532452,17.5453817,36.1565957,64.9467586,31.9909484,44.6711042,21.2100729,2.8944171,13.2230505,11.0651401,38.5029378,25.6755,1.7425645,1.7602211,31.2125267,27.3389209,48.9818545,17.6208181,36.1217161,64.6713428,31.8557073,44.3482669,21.069692,2.544273,13.5769303,11.0278242,38.8461213,27.0465927,1.9065799,1.9241207,31.3126669,27.4483664,50.1105394,17.0516644,36.2640789,65.3050722,31.7100141,44.2856495,20.9741737,2.4578717,13.2647356,11.0012739,39.8893163,27.9492608,2.0932479,2.1372867,31.7056168,27.845066,51.516967,16.7795643,35.3926153,65.2864105,32.2083029,44.0009889,21.4476134,2.4322816,13.1591811,10.5957034,39.568256,27.072611
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6099612,0.5983816,9.3973603,6.1636968,39.0500575,17.9970065,31.2035505,67.7755479,35.6163628,43.8703676,20.2330037,4.8806361,9.950882,8.791515,32.7261992,3.9659231,0.6678169,0.6565762,9.2038404,6.2673454,38.4589868,17.9374046,30.8467064,67.8267693,35.5603932,44.0436936,20.377025,4.7885448,9.8237065,8.6900771,32.2347711,5.3992938,0.6658385,0.6490063,9.6516948,6.5514934,38.9497294,17.6717875,30.3967051,67.8692653,35.5882822,43.5115946,20.1631292,4.610637,9.4540305,8.4798379,32.1330324,5.5178954,0.6528082,0.6353663,9.5360708,6.4967462,39.309705,17.5998761,30.5908279,68.1885778,35.9071925,44.0392836,20.7050538,4.5904039,10.1558641,9.0572781,31.5882579,5.8806566,0.5836476,0.5471774,9.9225517,6.9851668,39.5851239,18.0854478,31.3029612,67.4293177,35.1555205,44.3142799,20.70443,4.4196365,10.224745,9.3325259,31.5090243,6.1135493
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7796504,1.8502506,31.0924423,26.8614072,49.7107181,13.1193181,36.9235778,64.9485818,37.280193,45.6307282,21.5300909,2.5705315,17.5982804,12.6228486,39.956439,22.8009081,1.7493515,1.8339167,31.1834405,26.8229642,50.092594,12.8871443,37.0026498,65.8057737,37.1520319,44.9499302,21.8251432,2.793497,17.0754314,12.7222724,39.7952853,23.4669756,1.7328827,1.8222421,31.5472431,26.9083709,50.4751597,12.764388,37.0032799,65.7454282,37.4215592,44.6220507,22.273677,3.0325684,16.7799949,13.1416375,39.4176591,22.9603837,1.8350483,1.8690517,31.6420859,27.0742214,51.2691534,12.6899531,36.6023221,65.1623408,36.3098797,44.2786608,21.8672701,2.8676011,16.1873029,13.0741269,40.3035974,23.0337234,1.9185712,1.9163707,32.5299973,28.014123,51.4861788,12.8541099,37.4132692,65.2847137,36.6112525,44.330491,22.0002108,2.9132751,16.1552576,12.3720921,39.6289415,22.3595606
2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483146,1.4435224,31.967951,28.6428541,66.4983699,13.9394534,34.6886689,62.7758434,29.7147186,40.6942814,16.414034,2.3027514,17.7651281,13.8514,44.2387016,17.4930599,1.5448979,1.5391802,32.910467,29.3209046,67.3681043,13.5205186,34.598231,62.7686427,29.0320726,40.621807,16.0813998,2.4354462,17.5334264,13.8789863,41.7540232,17.9886227,1.6021678,1.5965154,32.3235064,28.6730376,66.1299311,13.7526825,35.1060606,62.9482741,29.0300989,40.6859604,16.530946,2.4779046,17.5112211,14.0943958,41.3099722,18.5753723,1.8692805,1.861944,32.5890317,28.421711,65.9138941,13.8727689,36.1765437,63.5293921,28.8437991,40.5801127,16.8376636,2.480826,17.4522655,14.0450985,40.9581802,18.9750167,2.1059951,2.0984959,32.6946744,28.4381089,66.0437422,13.6883846,36.619675,63.7576941,28.7126234,40.2384892,17.1011181,2.4342256,17.7400953,14.4701718,40.4966115,19.5223835
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1516353,1.2252864,20.6962997,16.0033092,32.0597223,17.0488327,33.3704765,66.6689963,37.8179733,49.3411713,23.4358911,3.5666423,12.7404432,10.9167338,35.3569338,17.060931,1.1918645,1.2425528,20.4799648,15.986563,32.2037189,16.9911086,33.1603572,66.8133565,37.8875095,49.3116511,23.5372567,3.3624608,12.4649203,10.3651268,34.741761,16.6037842,1.089328,1.1418656,21.2462089,16.680774,32.3261388,16.8817792,33.5332549,66.80332,38.301934,49.6693361,23.6077478,3.3408462,12.6375953,10.4200745,34.5468243,15.431958,1.0635077,1.1018869,21.5597626,16.9981314,32.2519533,17.1647384,34.7592416,66.6738329,38.0580716,48.7239744,23.2415592,3.3398539,12.8210373,9.8064345,34.2243399,16.8039303,0.9611184,0.9988821,21.6522481,17.4511541,32.5966765,16.5911757,35.1717075,67.2153396,38.4764568,48.038313,23.0640912,2.9117874,12.5260837,9.656273,33.2371568,15.6149471
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6863956,0.6814798,8.3868075,5.6147338,42.5753541,14.1846218,29.6579705,68.2203942,33.5154922,43.5193487,18.7025813,14.6264624,9.6051412,8.3859278,37.0573922,4.1727672,0.7300985,0.7250406,8.6930685,5.9471955,42.5020132,13.9779964,29.2617055,67.7323686,33.045481,42.9334207,18.9518767,14.4693472,9.6111253,8.2778193,37.5185963,3.961136,0.7792917,0.7803425,9.0115457,6.1932906,42.7519922,13.4974723,28.8313705,67.4471303,33.0060378,42.6462483,18.9988982,14.3161219,10.3854943,8.3036606,37.5447177,3.5266458,0.7425537,0.7642989,9.1055728,6.1628797,43.6437243,13.5412599,29.7113678,66.7292294,32.5588874,42.5511278,18.8260406,14.1405636,10.6385312,8.3205106,37.7198794,3.171091,0.7583378,0.7696795,9.5258646,6.3402879,44.3232518,13.1412632,30.003714,65.3698728,31.8221192,42.4233101,18.7592785,14.4173667,10.3749509,8.3119194,37.4087231,4.0772526
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5331927,0.5391629,11.1589488,8.1299496,43.4577181,13.0626032,28.7044427,65.29981,31.895083,44.3790234,15.9849828,5.0856589,11.525549,9.47961,29.9492217,6.9488315,0.4871232,0.4930603,11.601261,8.4782565,43.5867331,13.1775673,28.719076,65.0788499,31.319208,44.5332577,15.6755557,5.2536274,11.3370762,9.5308423,29.4377664,5.8525395,0.5185992,0.5278055,12.1195849,8.9099419,44.0617533,13.1953069,28.6334012,64.618163,30.8122941,44.0555066,15.1787045,5.3628178,11.3622437,9.8281751,29.2968624,7.0717727,0.6227834,0.6505886,12.7383755,9.6082196,44.2056356,12.6325642,27.9953715,64.5293935,30.0378052,43.7672298,15.1926234,5.2958832,12.1646091,10.090828,30.1301243,9.2182209,0.7303328,0.7569321,13.2624395,9.9443619,45.0283457,12.5356056,28.3367126,64.163328,29.4252979,43.5586247,15.0906855,5.3528555,12.2879028,9.8694102,30.763764,10.7571242
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1918645,1.2425528,20.4799648,15.986563,32.2037189,16.9911086,33.1603572,66.8133565,37.8875095,49.3116511,23.5372567,3.3624608,12.4649203,10.3651268,34.741761,16.6037842,1.089328,1.1418656,21.2462089,16.680774,32.3261388,16.8817792,33.5332549,66.80332,38.301934,49.6693361,23.6077478,3.3408462,12.6375953,10.4200745,34.5468243,15.431958,1.0635077,1.1018869,21.5597626,16.9981314,32.2519533,17.1647384,34.7592416,66.6738329,38.0580716,48.7239744,23.2415592,3.3398539,12.8210373,9.8064345,34.2243399,16.8039303,0.9611184,0.9988821,21.6522481,17.4511541,32.5966765,16.5911757,35.1717075,67.2153396,38.4764568,48.038313,23.0640912,2.9117874,12.5260837,9.656273,33.2371568,15.6149471,1.0395732,1.0731047,21.5098106,17.1630994,33.0887695,16.5910395,35.3585613,67.1235096,38.2707544,47.6730934,22.6454376,3.084611,12.5516997,9.4460157,33.5152101,18.2595711
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5052364,0.4730118,8.6544426,6.4972931,70.7917467,12.226659,25.9632256,67.5142118,31.2018487,44.4018111,14.3554334,5.315885,11.0389037,9.2499519,33.4848847,3.9129312,0.4803902,0.4497503,8.7519208,6.6066414,70.1868207,12.6146234,25.1215282,67.6942121,31.1408552,44.1992052,14.0534928,4.6845364,11.6938656,9.7877901,33.5116721,3.6884248,0.6739196,0.630307,8.3989675,6.3166202,69.9577063,13.8114504,24.9192952,67.2286771,31.2934329,43.8107821,14.064832,4.36501,11.8806675,9.4208847,34.090911,2.083276,0.5760822,0.5342939,8.1566649,6.1672971,69.5407119,13.4313649,25.4647469,67.942512,31.4382016,43.208139,14.048877,4.3585136,12.3352908,9.9647886,33.318652,2.940524,0.4599274,0.4599274,7.9993065,6.0997924,69.1925594,13.4080891,25.6384664,68.1490343,31.3405492,43.936278,13.6383957,4.7873297,13.2340816,10.3490985,33.2048228,2.1545207
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6846283,1.7628632,29.8878518,23.4713399,47.4143207,13.8633696,39.9169194,65.2019547,34.5514702,47.0699775,25.9079036,5.0438837,14.7057283,12.1315756,33.2821543,14.9001806,1.5824728,1.6602721,29.4809728,23.4918395,47.9495489,13.3627475,39.9468357,65.6519818,33.2600814,47.3262686,26.0289948,5.1279449,14.6359061,11.758808,32.6797775,16.0029746,1.7048176,1.7810805,28.8358287,23.1937986,47.7769683,13.0072875,40.3508073,66.4899799,33.9676511,47.9999042,26.2171186,5.5994457,14.540274,11.5220487,32.1308827,17.8951554,1.8094189,1.8873685,28.571953,23.1812933,48.4863385,12.9238561,39.8609303,66.6932962,33.5684701,47.7647885,27.0165056,6.1119709,15.9927199,11.7340312,33.4196712,18.071232,1.697947,1.7581825,29.2773478,23.7928295,49.8328038,11.753783,39.6224175,66.2924898,33.4884542,48.055812,27.3550167,5.9967904,16.1798294,12.1884523,32.6253632,17.9132166
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7882901,0.7955777,9.9650473,6.501837,23.0519985,16.4405512,34.4954697,68.6397232,39.3095892,49.1947871,23.4281326,4.1373972,9.8158524,10.2602097,33.5274741,6.1461835,0.7984538,0.8039609,10.2042578,6.6174041,22.8001299,16.8579956,34.2747476,68.2337957,39.3430184,48.7286729,23.4727012,4.1211586,10.0455848,9.9934793,33.1963181,6.610174,0.8744602,0.8682688,10.3310629,6.678087,22.5021368,16.3949234,34.529424,68.4621878,39.5546379,48.7815183,23.3865581,3.974786,10.6881114,9.8661152,33.3922894,6.7241402,0.8588817,0.8528079,10.2960174,6.5680086,21.920927,16.8298063,34.6590928,68.8817497,40.1268181,49.5635708,23.7895183,4.0760859,11.0991645,9.6679931,32.9770861,5.8718882,0.9201266,0.9148539,10.3730258,6.7698453,22.0104206,16.8583743,34.8626036,69.1118726,40.5544783,49.8609896,23.8223706,4.1625788,10.7056985,9.5159253,32.9748764,5.8098592
2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719681,0.7600928,13.2321643,9.4326997,27.1197772,19.4965721,37.1286215,66.0588618,39.7757491,48.3656911,22.5688608,3.2279803,11.2434755,10.3621055,33.7624636,11.7142991,0.9011011,0.9322176,13.6976992,9.8861693,27.3825555,19.2223529,37.0114873,65.8930501,38.7757884,48.6834775,21.8376348,3.1623164,11.3092446,10.2113977,33.6923579,12.7219161,0.845709,0.8846766,13.9550465,10.1360698,27.9522023,19.2328796,37.2022142,65.5555599,37.7376186,48.9290199,22.3426607,3.0923597,11.2695621,10.1375824,33.6898753,14.6875184,1.0650564,1.091401,15.0077992,10.9230145,28.5693515,18.8844622,37.2982449,65.083334,36.7425564,48.703364,22.1090008,3.2415987,11.4738326,9.8231383,33.1732426,14.8876321,1.0513313,1.092793,15.2887872,11.0193039,28.7375555,18.6565733,37.4209179,64.6545056,36.3832302,48.304228,21.7033501,2.8979938,12.033704,10.202233,33.3032215,14.6276285
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8030694,1.8154646,20.6594456,16.0369191,40.3733246,15.568756,31.2397845,68.6027171,36.0701323,45.7308318,24.180023,4.4381438,10.7070143,8.9699598,40.0979547,18.1648076,1.8823619,1.8871942,21.5031801,16.7641833,40.8928349,14.8144371,31.4089203,67.9531681,35.9265244,45.3247835,24.1887894,4.3361008,11.2762857,9.3376263,40.8750421,19.2307833,1.9069793,1.911903,22.5100506,17.7710877,41.090994,14.4865382,31.5020619,67.098752,35.4938217,45.1234618,22.9835254,4.3827148,11.431865,9.830363,42.0622539,18.7258904,1.9637731,1.9888808,23.4446822,18.5390727,41.1444767,14.2223144,32.108949,66.131647,34.9574859,44.9692805,23.5214102,4.1680878,11.5793397,9.2606618,42.151614,20.3488451,1.8938774,1.8824978,25.7024672,20.5879105,41.054651,14.4821311,33.9167485,65.9698656,33.8033701,44.7625433,23.8267366,4.1380317,12.8437455,10.0753296,41.508833,20.3020134
2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9011011,0.9322176,13.6976992,9.8861693,27.3825555,19.2223529,37.0114873,65.8930501,38.7757884,48.6834775,21.8376348,3.1623164,11.3092446,10.2113977,33.6923579,12.7219161,0.845709,0.8846766,13.9550465,10.1360698,27.9522023,19.2328796,37.2022142,65.5555599,37.7376186,48.9290199,22.3426607,3.0923597,11.2695621,10.1375824,33.6898753,14.6875184,1.0650564,1.091401,15.0077992,10.9230145,28.5693515,18.8844622,37.2982449,65.083334,36.7425564,48.703364,22.1090008,3.2415987,11.4738326,9.8231383,33.1732426,14.8876321,1.0513313,1.092793,15.2887872,11.0193039,28.7375555,18.6565733,37.4209179,64.6545056,36.3832302,48.304228,21.7033501,2.8979938,12.033704,10.202233,33.3032215,14.6276285,1.0494792,1.0889933,15.2912453,11.2120314,28.8778131,18.2341889,38.1141727,64.0534639,36.0910831,47.8925885,21.5438181,3.022633,11.8870336,10.1259274,33.0101795,13.7305415
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7493515,1.8339167,31.1834405,26.8229642,50.092594,12.8871443,37.0026498,65.8057737,37.1520319,44.9499302,21.8251432,2.793497,17.0754314,12.7222724,39.7952853,23.4669756,1.7328827,1.8222421,31.5472431,26.9083709,50.4751597,12.764388,37.0032799,65.7454282,37.4215592,44.6220507,22.273677,3.0325684,16.7799949,13.1416375,39.4176591,22.9603837,1.8350483,1.8690517,31.6420859,27.0742214,51.2691534,12.6899531,36.6023221,65.1623408,36.3098797,44.2786608,21.8672701,2.8676011,16.1873029,13.0741269,40.3035974,23.0337234,1.9185712,1.9163707,32.5299973,28.014123,51.4861788,12.8541099,37.4132692,65.2847137,36.6112525,44.330491,22.0002108,2.9132751,16.1552576,12.3720921,39.6289415,22.3595606,1.8041626,1.8283293,32.9357855,28.5182989,51.7984219,13.1725944,38.1892586,65.1564082,37.0756501,44.3944659,21.7468568,2.9310407,16.1879323,12.1257739,39.3398012,21.0239743
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4777544,1.5328371,22.9118015,17.7531349,83.1283471,15.1866743,33.6682429,65.0587408,36.5396403,38.9228295,18.9122743,6.1014409,12.3559978,10.9773288,33.0899081,18.7457525,1.2764765,1.3534804,22.8886215,17.4833704,83.2463041,15.3141678,33.9543487,65.2797277,36.8884184,39.9969251,19.2371799,5.434167,12.0985819,11.5684105,32.994275,16.6902813,1.3430491,1.4484453,22.6303412,17.2715377,82.5524798,15.7994436,34.3429264,65.4512828,36.7679862,40.0462618,18.9561287,5.0979396,12.4597597,11.9397474,34.5992673,14.1164613,1.2778191,1.3844887,22.2092874,16.9452772,82.4050571,16.019519,34.4993109,66.0008773,36.8883934,40.2287516,18.6171106,4.8784208,12.2403736,12.2256896,36.1618601,13.4922705,1.434663,1.5420813,21.8586922,16.305801,82.7321175,16.3179111,35.7099156,64.6669721,37.4154048,41.0922912,18.9767635,4.9695636,13.8094071,13.3068688,37.5509425,13.7501994
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4871232,0.4930603,11.601261,8.4782565,43.5867331,13.1775673,28.719076,65.0788499,31.319208,44.5332577,15.6755557,5.2536274,11.3370762,9.5308423,29.4377664,5.8525395,0.5185992,0.5278055,12.1195849,8.9099419,44.0617533,13.1953069,28.6334012,64.618163,30.8122941,44.0555066,15.1787045,5.3628178,11.3622437,9.8281751,29.2968624,7.0717727,0.6227834,0.6505886,12.7383755,9.6082196,44.2056356,12.6325642,27.9953715,64.5293935,30.0378052,43.7672298,15.1926234,5.2958832,12.1646091,10.090828,30.1301243,9.2182209,0.7303328,0.7569321,13.2624395,9.9443619,45.0283457,12.5356056,28.3367126,64.163328,29.4252979,43.5586247,15.0906855,5.3528555,12.2879028,9.8694102,30.763764,10.7571242,0.7774313,0.8018711,13.6191367,10.174144,45.4118623,12.8371339,28.2712825,63.6703553,29.3840236,43.1601154,14.9942326,5.3626353,12.347817,10.1251253,30.9194919,11.4403053
