ID,Answer
4356,150名
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭
4362,地震
4363,1933年
4364,1933年
4365,九龍寨城
4366,九龍戰神
4367,1998年
4368,黃大仙區
4369,家庭經濟拮据
4370,1917年
4371,一個月
4372,日本陸軍士官學校
4373,1936年
4374,陳春鳳
4375,程程真
4376,廣州行營
4377,西班牙語
4378,83.4%
4379,黃河
4380,山地
4381,1912年
4382,修水縣
4383,49.2%
4384,41種
4385,54種
4386,喜馬拉雅山
4387,6656米
4388,喜馬拉雅山脈
4389,庚子賠款
4390,清華學堂
4391,1943年
4392,1897年
4393,瀕危物種
4394,恐龍
4395,金正恩
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,公路網絡
4404,農村
4405,1974年
4406,7號
4407,聯合國
4408,圖西族人
4409,君主制
4410,特瓦族
4411,1999年
4412,彩電中心
4413,2010年
4414,央視網標誌
4415,1988年
4416,2009年初
4417,被動的
4418,髮型
4419,文化研究
4420,58勝24負
4421,六馬隊
4422,紐約尼克
4423,2003年
4424,61勝21負
4425,2004年
4426,真人
4427,道士
4428,全真派
4429,正一派
4430,英國
4431,托爾金
4432,本質的邪惡
4433,芬蘭民族
4434,1914年
4435,1911年
4436,1815年
4437,1934年
4438,島上風光
4439,人權狀況不良
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,保護勞動者的合法權益
4445,法輪功
4446,中華人民共和國外交部
4447,沙祖康
4448,汪洋
4449,中國大陸
4450,新聞法
4451,苦修隱居
4452,蔣中正
4453,畜牧業
4454,集體勞動組件
4455,解體
4456,19世紀
4457,拿破崙
4458,改變土地產權制度
4459,1857年
4460,1862年
4461,外交戰略失誤
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,普選權的保護者
4467,穩固自己的地位
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,5月
4472,道教
4473,加拿大
4474,問你伯
4475,博湖
4476,冰河時期
4477,製造箭頭
4478,1611年
4479,烏茲別克政府
4480,1987年
4481,航空運輸
4482,空鐵聯運
4483,高速鐵路
4484,2395平方公里
4485,大理白族自治州
4486,200米
4487,衝鋒槍
4488,卡賓槍
4489,單兵連發火器
4490,中國大陸
4491,第一次世界大戰
4492,德國
4493,德國
4494,1980年
4495,陝西省
4496,秦嶺
4497,
4498,溫帶季風氣候
4499,常綠闊葉木本植物
4500,蜀道難
4501,大正元年
4502,關東大地震
4503,第一次世界大戰
4504,日治時期
4505,1927年
4506,一二八事變
4507,太平洋戰爭
4508,
4509,安保鬥爭
4510,患上喉癌
4511,田中角榮
4512,貪污
4513,一連串的醜聞
4514,日本社會黨
4515,平成時代
4516,天武天皇時期
4517,天武天皇
4518,645年
4519,天武天皇時期
4520,
4521,149年
4522,北條政子
4523,女媧
4524,補天
4525,人類始祖
4526,物理化學
4527,化學物理學
4528,1977年
4529,北美洲
4530,哈爾濱火車站
4531,1534年
4532,葡萄牙
4533,沙勿略
4534,印度
4535,朱棣
4536,和談破裂
4537,河北戰事不利
4538,10月24
4539,保定
4540,徐氏
4541,873人
4542,對大臣有所猜忌
4543,9月二五擊敗武高
4544,朱權
4545,李景隆大軍
4546,郭英
4547,潮州體育館
4548,籃球運動
4549,潮州市體委
4550,中國四大古橋
4551,2001年
4552,季風氣候
4553,李青
4554,潮州
4555,人多地少
4556,9800日元
4557,5800日元
4558,1995年
4559,民族主義
4560,
4561,哈里發
4562,賓夕法尼亞州
4563,世界鋼都
4564,2006年
4565,美式橄欖球
4566,石灰石
4567,戰爭對鋼鐵的需求量猛增
4568,匹茲堡
4569,文藝復興時期
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,西班牙
4573,積極進攻
4574,譚詠麟
4575,珊瑚島
4576,甘泉島
4577,中越西沙海戰
4578,日本
4579,法國
4580,白崇禧
4581,1949年第二次國共內戰失利
4582,1950年
4583,saber
4584,1930年
4585,都市化程度高
4586,阿斯頓公園球場
4587,拉素
4588,1987年
4589,5000000美元
4590,1993年
4591,1998年
4592,嘉靖九年
4593,三層
4594,祈年殿
4595,七星石
4596,巴西
4597,拉丁美洲
4598,1859年
4599,物種的演化
4600,住宅區
4601,二次大戰
4602,燈塔牌手電筒
4603,
4604,2012年
4605,25個
4606,羅斯福
4607,完顏宗弼
4608,張俊
4609,完顏宗弼
4610,後勤的問題
4611,不時騷擾
4612,趙鼎
4613,水準測量
4614,誣陷
4615,儒家
4616,河北省
4617,5月28日至6月4日
4618,公元前216年
4619,大興區
4620,臺灣
4621,甲午戰爭
4622,震臺政策
4623,馬關條約
4624,50年
4625,臺灣本省人
4626,1980年代
4627,1988年
4628,主機板
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,葡萄牙語
4634,海拔高度
4635,黑潮洋流
4636,1972年
4637,烏山頭水庫
4638,1684年
4639,戰略地位
4640,1960年代
4641,擺脫石油危機
4642,1987年
4643,中國國民黨
4644,清治時期之大清律法，臺灣日治時期
4645,21個
4646,中華人民共和國
4647,社會福利基金會
4648,醫界聯盟基金會
4649,2009年
4650,亞太發展基金會
4651,亞太發展基金會
4652,1995年
4653,中秋
4654,元宵節
4655,
4656,清治時期
4657,四面環海，且魚產豐富，因此海蔘
4658,珍珠奶茶
4659,英語
4660,1932年
4661,與漢人通婚
4662,臺灣之光
4663,16世紀
4664,葡萄牙
4665,27個
4666,日本文化
4667,二戰
4668,反共抗俄
4669,中華隊
4670,高雄市
4671,巧固球
4672,法國
4673,繁殖
4674,公共衛生
4675,飛鳥與飛機相撞
4676,100億美元
4677,四川省
4678,贏樂山大佛
4679,粵語
4680,粵語
4681,漢朝
4682,瑞士
4683,瑞士
4684,阿爾卑斯山脈
4685,挪威
4686,民國34年
4687,德國
4688,倫敦
4689,英國
4690,德國
4691,電腦控制技術
4692,國家郵政局
4693,1949年
4694,1995年
4695,220名
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,高爾
4701,2006年
4702,英國
4703,物理學
4704,1984年
4705,1930年
4706,狄拉克
4707,
4708,海森堡
4709,科本哈根
4710,真空極化
4711,1939年
4712,他不想出名
4713,拓撲學
4714,1937年
4715,婆羅門教
4716,天道
4717,到達涅槃的境界
4718,巨大捕食壓力
4719,加州
4720,洋務運動
4721,蔣公玉棟的擁護者，馮桂芬
4722,穆斯林
4723,伊斯蘭黃金時代
4724,十字軍東征
4725,中國
4726,新柏拉圖主義
4727,科學革命
4728,1687年
4729,劉銘傳
4730,舊金山和約
4731,毛澤東
4732,支持日本關于歸還領土的要求
4733,中國大陸
4734,公元三世紀
4735,班固
4736,1992年
4737,尊重國際社會的共識
4738,1998年
4739,1994年
4740,普京
4741,中華人民共和國
4742,哭泣
4743,18小時
4744,細菌會開始生長
4745,經濟海域
4746,法國
4747,美國
4748,下議院
4749,五年
4750,不信任案
4751,愛爾蘭
4752,法蘭西王國
4753,愛德華三世
4754,國內的貴族政治與神職人員影響重大
4755,人民選舉
4756,授權
4757,北魏
4758,伊斯蘭教
4759,北高加索
4760,一二八事變
4761,1937年
4762,上海北站
4763,1983年
4764,1984年
4765,江澤民
4766,北區
4767,1986年
4768,華東建築設計院
4769,軟席候車室
4770,爲避免購票人羣與進出站人羣的對衝
4771,閩籍
4772,三成
4773,香港
4774,2004年
4775,北郊
4776,金朝陽集團
4777,香港
4778,香港
4779,香港
4780,祖籍
4781,北宋
4782,香港
4783,偷渡潮
4784,1950年
4785,深圳
4786,荃灣新市鎮
4787,荃灣新市鎮
4788,蔬菜
4789,荃灣新市鎮
4790,廣東
4791,1950年
4792,壓倒性人口比例下降
4793,中西區
4794,中西區
4795,潮州人
4796,語言相約
4797,英國
4798,郭春秧
4799,閩東人
4800,郭鶴年
4801,福州
4802,太平天國戰亂
4803,駱克道
4804,隨著灣仔發展商業區
4805,2012年
4806,色情行業
4807,山水瘦肉粥街
4808,1980年代
4809,金巴利街
4810,13%
4811,青龍教
4812,男多女少
4813,613900人
4814,1161
4815,1954年
4816,一江山島
4817,一江山島
4818,金剛計劃
4819,蘇聯政府
4820,2月24日
4821,太平洋
4822,臺東市
4823,鯉魚山
4824,劉銘傳
4825,1976年
4826,宋慶齡
4827,憲法選舉
4828,1982年
4829,馬利亞金庫塔斯
4830,新石器時代
4831,反傷二次革命
4832,民國19年
4833,民國16年
4834,民國35年
4835,組建正規兵團，直行向北發展，向南防禦
4836,晉冀魯豫野戰軍
4837,湖北省
4838,高石碑鎮
4839,呂亮
4840,南京
4841,反間計
4842,腹背受敵
4843,軍功
4844,嘉靖七年
4845,高原
4846,扇貝狀的邊緣
4847,南極
4848,火山
4849,聯邦總理
4850,拒絕
4851,1871年
4852,互相制衡
4853,議事權
4854,約翰洛克
4855,英國
4856,國民議會
4857,1974年
4858,防止國家權力被濫用
4859,孫中山
4860,考試監察
4861,2005年
4862,國防部
4863,6萬人
4864,中華人民共和國
4865,安徽省
4866,兩處
4867,巴丹羣島
4868,美國工業工程師學會
4869,消滅在生產過程中對時間，經費，材料，能源以及其他資源的浪費。他們是產品質量穩定，並且更容易製造，最後讓產量得到提高
4870,產業工程
4871,工業工程
4872,南華早報還是星期日出版的，星期日南華早報
4873,1913年
4874,1906年
4875,日本
4876,
4877,2006年
4878,中國網通集團
4879,阿里，不哥
4880,由阿里不哥兵敗投降
4881,易經
4882,元世祖
4883,1275年
4884,颱風來襲
4885,解決財政問題
4886,1260年
4887,忽必烈
4888,1279年
4889,南宋
4890,南京
4891,福建
4892,成吉思汗
4893,1388年
4894,城關，相對於村社制之於甚麼?[SEP]中書省
4895,宣政院
4896,1321年
4897,1238年
4898,意大利
4899,1330年
4900,馬可波羅遊記
4901,1217年
4902,赤軍
4903,七團田
4904,河北
4905,自然災害
4906,畜牧業
4907,棉布
4908,黃道婆
4909,官營政策
4910,杭州市
4911,宋元時期
4912,元朝
4913,丘處機
4914,伊斯蘭教
4915,
4916,王羲之
4917,草書
4918,景德鎮
4919,元朝
4920,那吉利亞
4921,約魯巴
4922,阿達馬瓦高原
4923,熱帶草原氣候
4924,石油出口
4925,北京
4926,燕京大學
4927,重機學院
4928,美國
4929,中華人民共和國政府
4930,2005年
4931,舊金山和約
4932,1980年代
4933,新加坡
4934,經濟轉型
4935,2002年
4936,1970年代
4937,變化小
4938,1970年代
4939,原住民族
4940,1947年
4941,1950年代
4942,高雄市
4943,
4944,1988年
4945,19世紀
4946,建立自治政府
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,日本
4950,後勤補給的中斷
4951,引入刑事司法法案
4952,媒體的輿論
4953,2011年
4954,1960年代
4955,1980年代
4956,北海艦隊
